Date,AQI,PM2.5,RH,Temperature,WindSpeed
2003-12-17,54.5,12.059375,95.9285712857143,4.58707971197032,6.26071984589869
2003-12-18,52.0,9.73333333333333,67.4166667142857,4.83258704191033,8.99559977466123
2003-12-19,56.0,11.7333333333333,68.7738097142857,4.84508029193517,2.49630946275659
2003-12-20,50.15625,9.7875,69.7559522857143,5.05733242664319,3.34637682770367
2003-12-21,53.3333333333333,10.4,60.0357142857143,6.79611073748044,4.5877611107597
2003-12-22,61.6666666666667,14.7,56.2738095714286,7.97299781780902,3.28456693252738
2003-12-23,67.0571428571429,17.72,71.1250001428571,6.69192384283754,2.72369846532065
2003-12-24,43.6666666666667,7.96666666666667,96.9404761428572,5.84278853945819,5.72003005167831
2003-12-25,37.0,6.6,83.327381,5.32336398687047,4.72170412994631
2003-12-26,40.9642857142857,7.57142857142857,65.0869565714286,4.90296784648606,6.71173864569594
2003-12-27,34.0,6.1,58.7916665714286,5.08469896322379,2.44342289510634
2003-12-28,67.0,17.6,65.1845237142857,4.5222696572935,1.88760476039644
2003-12-29,80.1034482758621,24.6931034482759,76.380208125,4.02250366979656,2.90108249498294
2003-12-30,54.0,10.7,73.90625,4.07810458308924,5.67025016123474
2003-12-31,54.3333333333333,10.8,58.828125,4.99861056528508,5.60539100394739
2004-01-01,50.40625,10.040625,56.755208375,6.50975154268408,3.9336015838816
2004-01-02,73.0,20.8666666666667,79.828124875,7.28188801965231,2.33709530009945
2004-01-03,93.3333333333333,31.6666666666667,91.71875,6.01821452692454,2.5680873931967
2004-01-04,61.9166666666667,15.4555555555556,93.619791625,3.00330891444255,3.87534945106455
2004-01-05,45.5,8.55,97.697916625,-0.786843179064925,3.59725144342255
2004-01-06,33.6666666666667,6.06666666666667,62.588541625,-1.81348833048919,7.21811530417444
2004-01-07,41.3870967741936,7.76774193548387,49.65625,0.531369464455883,8.5321589127268
2004-01-08,58.0,12.95,61.557291625,3.34404609583811,4.33526110607401
2004-01-09,48.0,9.5,57.93229175,2.63949841690409,1.49587080638724
2004-01-10,37.8285714285714,7.05428571428571,54.375,2.16838020417854,4.21173637254341
2004-01-11,59.0,13.4,54.510416625,4.1314228991278,3.91508625437248
2004-01-12,84.6666666666667,27.0666666666667,80.276041625,5.62533423752835,3.98331730582781
2004-01-13,57.96875,13.1125,66.921875,5.7205029027068,7.31236664810285
2004-01-14,45.6666666666667,8.23333333333333,53.531249875,4.16281843494777,3.27368272988473
2004-01-15,51.0,9.36666666666667,66.734375125,3.41972502749336,6.53025598910378
2004-01-16,33.2857142857143,6.08571428571429,57.08333325,3.66073762867996,8.96759791397734
2004-01-17,55.5,11.35,63.208333375,4.61903396271058,4.87658980584065
2004-01-18,72.0,20.4,91.65625,2.64523787320484,4.07030489885872
2004-01-19,33.0,5.96451612903226,60.9375,1.0614652324263,6.4356502475019
2004-01-20,40.5,7.25,58.91666675,1.18077840608465,6.58411338018121
2004-01-21,54.0,10.7333333333333,61.572916625,2.02651554705215,4.85315505065549
2004-01-22,71.0294117647059,19.8147058823529,63.11979175,2.0321453505291,5.50635359950558
2004-01-23,39.0,7.0,46.64583325,2.37541986417657,7.36612109493843
2004-01-24,54.25,10.9,52.61458325,2.64368671872043,5.84362308598053
2004-01-25,39.1666666666667,7.06333333333333,48.984375,1.21008713231119,4.4093343496074
2004-01-26,50.75,10.275,48.6875,0.552263290816326,4.61677296365679
2004-01-27,56.25,13.125,76.046875,-0.0753247217490068,5.46272379374113
2004-01-28,55.0857142857143,11.8657142857143,78.239583375,0.636422742700036,4.99318850660744
2004-01-29,59.3333333333333,13.4333333333333,51.661458375,1.5849183654573,6.66679385214695
2004-01-30,45.75,8.475,51.802083375,0.793146184932804,5.61151810940696
2004-01-31,53.90625,11.3125,55.628289625,0.6003991321219,6.04137520004511
2004-02-01,42.0,7.83333333333333,62.58333325,1.77166868600683,3.46073972476971
2004-02-02,69.3333333333333,18.9666666666667,70.56770825,2.52875228289723,2.56858776778576
2004-02-03,67.1428571428571,17.9914285714286,94.484374875,2.15828143329554,3.32949135294389
2004-02-04,57.0,12.15,64.723958375,2.42286527067954,4.81609449074022
2004-02-05,60.5,14.15,57.91145825,2.71208718072062,3.08252509628422
2004-02-06,65.6071428571429,17.2,91.015624875,3.02166075800377,3.253419295941
2004-02-07,56.3333333333333,11.9666666666667,82.562500125,2.29956674238122,5.04588102588843
2004-02-08,26.6666666666667,4.8,48.130208375,2.03130638604475,7.67078119589253
2004-02-09,61.9117647058824,15.1117647058824,56.848958375,4.02320425014149,7.72797644625039
2004-02-10,65.0,16.8333333333333,59.985733625,4.04584926113931,5.48167134534672
2004-02-11,49.3333333333333,8.83333333333333,52.75520825,2.82399314408844,6.5395548363176
2004-02-12,70.7333333333333,19.7266666666667,61.697916625,1.66736582911748,3.63904004253665
2004-02-13,77.3333333333333,23.1666666666667,58.171875,1.93936861486487,7.01515735946564
2004-02-14,66.25,17.15,53.296875125,2.65450539977477,7.83495368458341
2004-02-15,46.5454545454545,8.63636363636364,47.749999875,2.10707511824324,7.36297093444783
